Year,GEO,DGUID,Gender (3a),Economic family characteristics of persons (13),Statistics (6C),Age (8),Individual MBM poverty status (7),UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,STATUS,SYMBOL,TERMINATED,DECIMALS,Value
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Poverty rate (%),,0,units,0,,2351.1.1.1.3.6,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.3.7,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.1.4.1,,,,0,590.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty status - applicable,,0,units,0,,2351.1.1.1.4.3,,,,0,590.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,In poverty,,0,units,0,,2351.1.1.1.4.4,,,,0,20.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Not in poverty,,0,units,0,,2351.1.1.1.4.5,,,,0,565.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Poverty rate (%),,0,units,0,,2351.1.1.1.4.6,,,,1,3.4
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.4.7,,,,1,22.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.1.5.1,,,,0,295.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty status - applicable,,0,units,0,,2351.1.1.1.5.3,,,,0,295.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,In poverty,,0,units,0,,2351.1.1.1.5.4,,,,0,30.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Not in poverty,,0,units,0,,2351.1.1.1.5.5,,,,0,260.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Poverty rate (%),,0,units,0,,2351.1.1.1.5.6,,,,1,10.2
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.5.7,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.1.6.1,,,,0,1610.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty status - applicable,,0,units,0,,2351.1.1.1.6.3,,,,0,1610.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,In poverty,,0,units,0,,2351.1.1.1.6.4,,,,0,90.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Not in poverty,,0,units,0,,2351.1.1.1.6.5,,,,0,1520.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Poverty rate (%),,0,units,0,,2351.1.1.1.6.6,,,,1,5.6
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.6.7,,,,1,33.5
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.1.7.1,,,,0,740.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Poverty status - applicable,,0,units,0,,2351.1.1.1.7.3,,,,0,740.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,In poverty,,0,units,0,,2351.1.1.1.7.4,,,,0,60.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Not in poverty,,0,units,0,,2351.1.1.1.7.5,,,,0,680.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Poverty rate (%),,0,units,0,,2351.1.1.1.7.6,,,,1,8.1
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.7.7,,,,1,34.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.1.8.1,,,,0,1020.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty status - applicable,,0,units,0,,2351.1.1.1.8.3,,,,0,1020.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,In poverty,,0,units,0,,2351.1.1.1.8.4,,,,0,35.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,Not in poverty,,0,units,0,,2351.1.1.1.8.5,,,,0,985.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,Poverty rate (%),,0,units,0,,2351.1.1.1.8.6,,,,1,3.4
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2020,65 years and over,Average poverty gap ratio (%),,0,units,0,,2351.1.1.1.8.7,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.1.1,,,,0,3980.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty status - applicable,,0,units,0,,2351.1.1.4.1.3,,,,0,3980.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,In poverty,,0,units,0,,2351.1.1.4.1.4,,,,0,465.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,Not in poverty,,0,units,0,,2351.1.1.4.1.5,,,,0,3510.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,Poverty rate (%),,0,units,0,,2351.1.1.4.1.6,,,,1,11.7
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,Total - Age,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.1.7,,,,1,30.3
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.2.1,,,,0,800.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.2.3,,,,0,800.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,In poverty,,0,units,0,,2351.1.1.4.2.4,,,,0,115.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Not in poverty,,0,units,0,,2351.1.1.4.2.5,,,,0,685.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Poverty rate (%),,0,units,0,,2351.1.1.4.2.6,,,,1,14.4
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 17 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.2.7,,,,1,28.8
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.3.1,,,,0,245.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.3.3,,,,0,245.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,In poverty,,0,units,0,,2351.1.1.4.3.4,,,,0,40.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Not in poverty,,0,units,0,,2351.1.1.4.3.5,,,,0,205.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Poverty rate (%),,0,units,0,,2351.1.1.4.3.6,,,,1,16.3
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,0 to 5 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.3.7,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.4.1,,,,0,555.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.4.3,,,,0,555.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,In poverty,,0,units,0,,2351.1.1.4.4.4,,,,0,75.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Not in poverty,,0,units,0,,2351.1.1.4.4.5,,,,0,480.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Poverty rate (%),,0,units,0,,2351.1.1.4.4.6,,,,1,13.5
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,6 to 17 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.4.7,,,,1,32.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.5.1,,,,0,285.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.5.3,,,,0,285.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,In poverty,,0,units,0,,2351.1.1.4.5.4,,,,0,50.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Not in poverty,,0,units,0,,2351.1.1.4.5.5,,,,0,235.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Poverty rate (%),,0,units,0,,2351.1.1.4.5.6,,,,1,17.5
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,18 to 24 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.5.7,,,,1,29.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.6.1,,,,0,1455.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.6.3,,,,0,1455.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,In poverty,,0,units,0,,2351.1.1.4.6.4,,,,0,165.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Not in poverty,,0,units,0,,2351.1.1.4.6.5,,,,0,1290.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Poverty rate (%),,0,units,0,,2351.1.1.4.6.6,,,,1,11.3
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,25 to 54 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.6.7,,,,1,32.4
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.7.1,,,,0,690.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty status - applicable,,0,units,0,,2351.1.1.4.7.3,,,,0,690.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,In poverty,,0,units,0,,2351.1.1.4.7.4,,,,0,110.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Not in poverty,,0,units,0,,2351.1.1.4.7.5,,,,0,580.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Poverty rate (%),,0,units,0,,2351.1.1.4.7.6,,,,1,15.9
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,55 to 64 years,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.7.7,,,,1,34.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,Total - Individual MBM poverty status,,0,units,0,,2351.1.1.4.8.1,,,,0,740.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty status - applicable,,0,units,0,,2351.1.1.4.8.3,,,,0,740.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,In poverty,,0,units,0,,2351.1.1.4.8.4,,,,0,25.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,Not in poverty,,0,units,0,,2351.1.1.4.8.5,,,,0,715.0
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,Poverty rate (%),,0,units,0,,2351.1.1.4.8.6,,,,1,3.4
2021,Asphodel-Norwood,2021A00053515003,Total - Gender,Total - Persons by selected economic family characteristics,2015,65 years and over,Average poverty gap ratio (%),,0,units,0,,2351.1.1.4.8.7,,,,1,0.0
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,Total - Individual MBM poverty status,,0,units,0,,2351.2.1.1.1.1,,,,0,2280.0
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty status - applicable,,0,units,0,,2351.2.1.1.1.3,,,,0,2280.0
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,In poverty,,0,units,0,,2351.2.1.1.1.4,,,,0,125.0
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,Not in poverty,,0,units,0,,2351.2.1.1.1.5,,,,0,2150.0
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,Poverty rate (%),,0,units,0,,2351.2.1.1.1.6,,,,1,5.5
2021,Asphodel-Norwood,2021A00053515003,Men+,Total - Persons by selected economic family characteristics,2020,Total - Age,Average poverty gap ratio (%),,0,units,0,,2351.2.1.1.1.7,,,,1,29.6
